#MCPC Serial Number:9
#firmware=5.20
#mfgdate=16/6/2
#smpslop=285 
#smpoffs=411 
#satslop=292 
#satoffs=405 
#cal_tmp=22.9 
#coincid=3350 
#cs_diff=25.0
#prsslop=317 
#prsoffs=135 
#anlgcal=128
#
#YY/MM/DD	HR:MN:SC	aveconc	concent	rawconc	cnt_sec	condtmp	satttmp	satbtmp	optctmp	inlttmp	smpflow	satflow	pressur	condpwr	sattpwr	satbpwr	optcpwr	satfpwr	fillcnt	err_num
17/12/08	10:33:27	9063.60	8956.00	8724.00	53061	19.9	45.0	45.0	30.0	22.4	365	367	979	242	29	27	29	48	2799	256
17/12/08	10:33:28	9025.40	8925.00	8695.00	52929	19.9	45.0	45.0	30.1	22.4	365	367	979	242	29	27	0	48	2801	256
17/12/08	10:33:29	8957.20	8728.00	8507.00	51794	19.9	45.0	45.0	30.0	22.4	365	367	979	242	29	27	29	48	2803	256
17/12/08	10:33:30	8897.80	8797.00	8573.00	52193	19.9	44.9	45.0	30.0	22.4	365	368	979	242	58	27	29	48	2805	256
17/12/08	10:33:31	8819.60	8692.00	8473.00	51572	19.9	44.9	45.0	30.0	22.4	365	368	979	242	58	27	29	48	2807	256
17/12/08	10:33:32	8759.00	8653.00	8435.00	51340	19.9	44.9	45.0	30.0	22.4	365	367	979	242	58	27	29	48	2809	256
17/12/08	10:33:33	8734.00	8800.00	8576.00	52206	19.9	44.9	45.0	30.0	22.4	365	367	979	242	58	27	29	48	2811	256
17/12/08	10:33:34	8711.20	8614.00	8399.00	51152	19.9	45.0	45.0	30.0	22.4	365	367	979	242	29	27	29	48	2813	256
17/12/08	10:33:35	8670.20	8592.00	8377.00	51030	19.9	45.0	45.0	30.0	22.4	365	367	979	242	29	27	29	48	2815	256
17/12/08	10:33:36	8589.40	8248.00	8050.00	49014	19.9	45.0	45.0	30.1	22.4	365	368	979	242	29	27	0	48	2817	256
17/12/08	10:33:37	8494.50	8109.00	7919.00	48197	19.9	45.0	45.0	30.0	22.5	365	368	979	242	29	27	29	48	2819	256
17/12/08	10:33:38	8355.40	8100.00	7910.00	48144	19.9	44.9	45.0	30.1	22.5	365	368	979	242	58	27	0	48	2821	256
17/12/08	10:33:39	8254.90	8123.00	7931.00	48280	19.9	44.9	45.0	30.0	22.5	365	368	979	242	58	27	29	48	2823	256
17/12/08	10:33:40	8161.30	8125.00	7932.00	48287	19.9	44.9	45.0	30.0	22.5	365	367	979	242	58	27	29	48	2825	256
17/12/08	10:33:41	8120.20	8040.00	7852.00	47767	19.9	45.0	45.0	30.0	22.5	364	368	979	242	29	27	29	48	2827	256
17/12/08	10:33:42	8074.30	7858.00	7679.00	46666	19.9	45.0	45.0	30.0	22.5	364	368	979	242	29	27	29	48	2829	256
17/12/08	10:33:43	8041.80	8026.00	7839.00	47686	19.9	45.0	45.0	30.0	22.5	364	368	979	242	29	27	29	48	2831	256
17/12/08	10:33:44	8038.60	8165.00	7971.00	48493	19.9	45.0	45.1	30.0	22.5	365	368	979	242	29	0	29	48	2834	256
17/12/08	10:33:45	8064.10	8338.00	8137.00	49531	19.9	45.0	45.0	30.0	22.5	364	368	979	242	29	27	29	48	2836	256
17/12/08	10:33:46	8105.80	8244.00	8046.00	48921	19.9	44.9	45.1	30.0	22.5	365	368	979	242	58	0	29	48	2838	256
17/12/08	10:33:47	8144.00	8036.00	7848.00	47783	19.9	44.9	45.0	30.1	22.5	365	368	979	242	58	27	0	48	2840	256
17/12/08	10:33:48	8167.70	8085.00	7895.00	48069	19.9	44.9	45.0	30.0	22.5	365	368	979	242	58	27	29	48	2842	256
17/12/08	10:33:49	8178.60	8215.00	8019.00	48825	19.9	45.0	45.0	30.0	22.5	365	368	979	242	29	27	29	48	2844	256
17/12/08	10:33:50	8167.90	8181.00	7986.00	48669	19.9	45.0	45.0	30.0	22.5	366	367	979	242	29	27	29	48	2846	256
17/12/08	10:33:51	8162.90	8351.00	8148.00	49725	19.9	45.0	45.0	30.0	22.5	365	367	979	242	29	27	29	48	2848	256
17/12/08	10:33:52	8743.50	13735.00	13195.00	80479	19.9	45.0	45.0	30.0	22.5	365	368	979	242	29	27	29	48	2850	256
17/12/08	10:33:53	12605.60	41007.00	36538.00	222628	19.9	45.0	45.0	30.0	22.6	365	368	979	242	29	27	29	48	2852	256
17/12/08	10:33:54	20821.10	57448.00	49046.00	299136	19.9	44.9	45.0	30.0	22.6	365	367	979	242	58	27	29	48	2854	256
17/12/08	10:33:55	31861.10	69348.00	57462.00	350350	19.9	44.9	45.0	30.1	22.6	365	367	979	242	58	27	0	48	2856	256
17/12/08	10:33:56	44881.90	77392.00	62872.00	382706	19.9	44.9	45.0	30.0	22.6	364	368	979	242	58	27	29	48	2858	256
17/12/08	10:33:57	58586.00	81735.00	65710.00	399521	19.9	45.0	45.0	30.1	22.6	364	368	979	242	29	27	0	48	2860	256
17/12/08	10:33:58	69977.20	86919.00	69017.00	419560	19.9	45.0	45.0	30.0	22.6	364	368	979	242	29	27	29	48	2862	256
17/12/08	10:33:59	77439.00	86154.00	68532.00	416473	19.9	45.0	45.0	30.0	22.6	364	368	979	242	29	27	29	48	2864	256
17/12/08	10:34:00	82246.80	88720.00	70150.00	426655	19.9	45.0	45.0	30.0	22.6	364	367	979	242	29	27	29	48	2866	256
17/12/08	10:34:01	85081.20	86364.00	68663.00	417747	19.9	44.9	45.0	30.0	22.6	365	368	979	242	58	27	29	48	2868	256
17/12/08	10:34:02	85769.30	79644.00	64354.00	391534	19.9	44.9	45.0	30.0	22.6	365	367	979	242	58	27	29	48	2870	256
17/12/08	10:34:03	83409.20	65409.00	54728.00	333460	19.9	44.9	45.0	30.0	22.6	365	367	979	242	58	27	29	48	2872	256
17/12/08	10:34:04	77280.60	46378.00	40743.00	247801	19.9	44.9	45.0	30.0	22.5	365	367	979	242	58	27	29	48	2874	256
17/12/08	10:34:05	67553.20	31222.00	28563.00	174063	19.9	45.0	45.0	30.0	22.5	365	367	979	242	29	27	29	48	2876	256
17/12/08	10:34:06	55264.40	20974.00	19741.00	120580	19.9	45.0	45.0	30.0	22.5	365	367	979	242	29	27	29	48	2878	256
17/12/08	10:34:07	42175.80	14148.00	13575.00	82785	19.9	44.9	45.0	30.0	22.5	366	367	979	242	58	27	29	48	2880	256
17/12/08	10:34:08	30115.50	10302.00	9996.00	60896	19.9	44.9	45.0	30.0	22.5	365	368	979	242	58	27	29	48	2882	256
17/12/08	10:34:09	20847.10	8801.00	8576.00	52292	19.9	44.9	45.0	30.0	22.5	366	367	980	242	58	27	29	48	2884	256
17/12/08	10:34:10	14756.70	7895.00	7713.00	47284	19.9	44.9	45.0	30.0	22.5	366	366	979	242	58	27	29	48	2886	256
17/12/08	10:34:11	11092.20	7656.00	7486.00	45673	19.9	44.9	45.0	30.0	22.5	366	366	979	242	58	27	29	48	2888	256
17/12/08	10:34:12	9102.70	7571.00	7404.00	45459	19.9	44.9	45.0	30.0	22.5	368	366	980	242	58	27	29	48	2890	256
17/12/08	10:34:13	8177.70	7629.00	7460.00	45700	19.9	45.0	45.0	30.0	22.5	366	366	979	242	29	27	29	48	2892	256
17/12/08	10:34:14	7786.00	7557.00	7390.00	45276	19.9	45.0	45.0	30.0	22.5	368	366	980	242	29	27	29	48	2894	256
17/12/08	10:34:15	7630.20	7581.00	7414.00	45459	19.9	45.0	45.0	30.0	22.5	367	366	979	242	29	27	29	48	2896	256
17/12/08	10:34:16	7592.80	7596.00	7429.00	45518	19.9	44.9	45.0	30.0	22.5	368	366	980	242	58	27	29	48	2898	256
17/12/08	10:34:17	7583.40	7537.00	7371.00	45256	19.9	44.9	45.0	30.0	22.5	367	366	980	242	58	27	29	48	2900	256
17/12/08	10:34:18	7570.00	7529.00	7364.00	45077	19.9	44.9	45.0	30.0	22.5	367	366	980	242	58	27	29	48	2902	256
17/12/08	10:34:19	7546.10	7418.00	7258.00	44391	19.9	44.9	45.0	30.0	22.6	367	366	980	242	58	27	29	48	2904	256
17/12/08	10:34:20	7515.20	7411.00	7252.00	44522	19.9	45.0	45.0	30.0	22.6	366	366	980	242	29	27	29	48	2906	256
17/12/08	10:34:21	7471.70	7331.00	7175.00	43825	19.9	45.0	45.1	30.0	22.6	367	367	980	242	29	0	29	48	2908	256
17/12/08	10:34:22	7419.70	7282.00	7127.00	43573	19.9	45.0	45.1	30.0	22.6	366	367	979	242	29	0	29	48	2910	256
17/12/08	10:34:23	7365.80	7245.00	7092.00	43314	19.9	45.0	45.0	30.0	22.6	368	366	980	242	29	27	29	48	2912	256
17/12/08	10:34:24	7308.90	7133.00	6985.00	43002	19.9	45.0	45.0	30.0	22.6	368	366	980	242	29	27	29	48	2914	256
17/12/08	10:34:25	7248.00	7087.00	6941.00	42509	19.9	44.9	45.0	30.1	22.6	367	367	980	242	58	27	0	48	2916	256
17/12/08	10:34:26	7194.70	7122.00	6974.00	42734	19.9	44.9	45.0	30.0	22.6	367	367	980	242	58	27	29	48	2918	256
17/12/08	10:34:27	7166.10	7205.00	7054.00	43088	19.9	44.9	45.0	30.0	22.6	366	367	980	242	58	27	29	48	2920	256
17/12/08	10:34:28	7162.70	7288.00	7133.00	43608	19.9	45.0	45.0	30.1	22.6	367	367	980	242	29	27	0	48	2922	256
17/12/08	10:34:29	7186.40	7327.00	7170.00	43928	19.9	45.0	45.0	30.0	22.6	367	366	980	242	29	27	29	48	2924	256
17/12/08	10:34:30	7244.90	7478.00	7315.00	44824	19.9	45.0	45.0	30.0	22.6	367	367	980	242	29	27	29	48	2926	256
17/12/08	10:34:31	7341.80	7700.00	7528.00	46096	19.9	45.0	45.0	30.0	22.6	367	367	980	242	29	27	29	48	2928	256
17/12/08	10:34:32	7459.80	7807.00	7630.00	46628	19.9	44.9	45.0	30.1	22.6	366	367	980	242	58	27	0	48	2930	256
17/12/08	10:34:33	7578.10	7869.00	7689.00	47050	19.9	44.9	45.0	30.1	22.6	367	367	980	242	58	27	0	48	2932	256
17/12/08	10:34:34	7689.40	7859.00	7680.00	47150	19.9	44.9	45.0	30.0	22.6	368	367	980	242	58	27	29	48	2934	256
17/12/08	10:34:35	7785.20	7904.00	7722.00	47262	19.9	45.0	45.0	30.0	22.6	366	367	980	242	29	27	29	48	2936	256
17/12/08	10:34:36	7840.20	7824.00	7646.00	46673	19.9	45.0	45.0	30.0	22.6	366	367	980	242	29	27	29	48	2938	256
17/12/08	10:34:37	7864.50	7926.00	7744.00	47162	19.9	44.9	45.0	30.0	22.6	365	368	980	242	58	27	29	48	2940	256
17/12/08	10:34:38	7896.90	8074.00	7885.00	48135	19.9	44.9	45.0	30.0	22.6	366	368	980	242	58	27	29	48	2942	256
17/12/08	10:34:39	7948.30	8168.00	7974.00	48679	19.9	44.9	45.0	30.0	22.6	366	368	980	242	58	27	29	48	2944	256
17/12/08	10:34:40	8012.10	8233.00	8037.00	49155	19.9	44.9	45.0	30.0	22.6	366	368	980	242	58	27	29	48	2946	256
17/12/08	10:34:42	8098.50	8359.00	8156.00	49703	19.9	45.0	45.0	30.0	22.6	365	368	980	242	29	27	29	48	2948	256
17/12/08	10:34:43	8202.00	8426.00	8219.00	50051	19.9	45.0	45.0	30.0	22.6	365	369	980	242	29	27	29	48	2950	256
17/12/08	10:34:44	8295.30	8507.00	8297.00	50588	19.9	45.0	45.0	30.0	22.6	364	369	980	242	29	27	29	48	2952	256
17/12/08	10:34:45	8376.70	8549.00	8336.00	50688	19.9	45.0	45.0	30.0	22.6	364	370	980	242	29	27	29	48	2954	256
17/12/08	10:34:46	8457.00	8655.00	8438.00	51161	19.9	45.0	45.0	30.0	22.6	364	370	980	242	29	27	29	47	2956	256
17/12/08	10:34:47	8547.60	8843.00	8616.00	52476	19.9	44.9	45.0	30.0	22.6	366	367	980	242	58	27	29	47	2958	256
17/12/08	10:34:48	8651.60	8982.00	8749.00	53581	19.9	44.9	45.0	30.0	22.7	368	365	980	242	58	27	29	47	2960	256
17/12/08	10:34:49	8793.10	9366.00	9112.00	55925	19.9	44.9	45.1	30.0	22.7	367	365	980	242	58	0	29	47	2962	256
17/12/08	10:34:50	9031.60	10075.00	9781.00	59999	19.9	44.9	45.1	30.0	22.7	368	365	980	242	58	0	29	47	2964	256
17/12/08	10:34:51	9364.60	10459.00	10144.00	62184	19.9	45.0	45.1	30.0	22.7	367	366	980	242	29	0	29	47	2966	256
17/12/08	10:34:52	9680.50	10198.00	9898.00	60578	20.0	45.0	45.1	30.0	22.7	367	365	980	242	58	27	58	47	2968	256
17/12/08	10:34:53	9879.60	9618.00	9350.00	57383	19.9	45.0	45.1	30.0	22.7	368	364	980	242	29	0	29	47	2970	256
17/12/08	10:34:54	9932.10	9255.00	9007.00	55406	19.9	45.0	45.0	30.0	22.7	368	364	980	242	29	27	29	47	2972	256
17/12/08	10:34:55	9809.50	8960.00	8728.00	53513	19.9	45.0	45.0	30.0	22.7	368	364	980	242	29	27	29	47	2974	256
17/12/08	10:34:56	9520.90	8824.00	8599.00	52919	19.9	45.0	45.0	30.0	22.7	369	364	980	242	29	27	29	47	2976	256
17/12/08	10:34:57	9210.60	8777.00	8554.00	52561	19.9	44.9	45.0	30.0	22.7	369	364	980	242	58	27	29	47	2978	256
17/12/08	10:34:58	8973.40	8722.00	8501.00	52385	19.9	44.9	45.0	30.1	22.7	369	363	980	242	58	27	0	47	2980	256
17/12/08	10:34:59	8833.30	8736.00	8515.00	52472	19.9	44.9	45.0	30.0	22.7	368	364	980	242	58	27	29	48	2982	256
17/12/08	10:35:00	8851.20	9197.00	8951.00	54623	19.9	44.9	45.0	30.0	22.7	366	367	979	242	58	27	29	48	2984	256
17/12/08	10:35:01	9107.40	10105.00	9811.00	59958	19.9	44.9	45.0	30.0	22.7	366	367	980	242	58	27	29	48	2986	256
17/12/08	10:35:02	9625.60	11368.00	10996.00	67110	19.9	45.0	45.0	30.0	22.7	365	367	980	242	29	27	29	48	2988	256
17/12/08	10:35:03	10112.40	11156.00	10798.00	65945	19.9	45.0	45.0	30.0	22.7	366	367	980	242	29	27	29	48	2990	256
17/12/08	10:35:04	10435.00	10349.00	10038.00	61308	19.9	45.0	45.0	30.1	22.7	366	366	979	242	29	27	0	48	2992	256
17/12/08	10:35:05	10401.00	9027.00	8792.00	53561	19.9	45.0	45.0	30.1	22.7	366	367	979	242	29	27	0	48	2995	256
17/12/08	10:35:06	10041.60	8308.00	8108.00	49549	19.9	44.9	45.0	30.1	22.7	366	367	979	242	58	27	0	48	2997	256
17/12/08	10:35:07	9333.40	7827.00	7649.00	46698	20.0	44.9	45.0	30.1	22.7	366	367	979	242	129	54	29	48	2999	256
17/12/08	10:35:08	8591.20	7445.00	7284.00	44440	20.0	44.9	45.0	30.1	22.7	365	366	979	242	129	54	29	48	3001	256
17/12/08	10:35:09	7965.80	7222.00	7070.00	43061	19.9	45.0	45.0	30.1	22.7	366	367	979	242	29	27	0	48	3003	256
17/12/08	10:35:10	7590.20	7149.00	7001.00	42714	20.0	45.0	45.0	30.0	22.7	364	368	979	242	58	54	58	48	3005	256
17/12/08	10:35:11	7318.20	6948.00	6807.00	41392	20.0	45.1	45.0	30.1	22.7	365	367	979	242	29	54	29	48	3007	256
17/12/08	10:35:12	7137.20	6922.00	6782.00	41362	20.0	45.1	45.1	30.0	22.7	365	368	979	242	29	27	58	48	3009	256
17/12/08	10:35:13	7024.20	6880.00	6743.00	41092	20.0	45.0	45.1	30.0	22.7	366	367	979	242	58	27	58	48	3011	256
17/12/08	10:35:14	6932.20	6762.00	6630.00	40490	20.0	45.0	45.1	30.0	22.7	364	367	979	242	58	27	58	48	3013	256
17/12/08	10:35:15	6866.80	6822.00	6687.00	40665	19.9	45.0	45.1	30.0	22.7	365	368	979	242	29	0	29	48	3015	256
17/12/08	10:35:16	6844.60	6837.00	6701.00	40800	20.0	45.0	45.1	30.1	22.7	365	368	979	242	58	27	29	48	3017	256
17/12/08	10:35:17	6827.00	6834.00	6698.00	40779	19.9	45.0	45.1	30.1	22.7	364	368	978	242	29	0	0	48	3019	256
17/12/08	10:35:18	6825.60	6873.00	6735.00	40883	20.0	45.0	45.1	30.0	22.7	365	368	979	242	58	27	58	48	3021	256
17/12/08	10:35:19	6845.20	6860.00	6723.00	40992	20.0	45.0	45.1	30.0	22.7	364	368	978	242	58	27	58	48	3023	256
17/12/08	10:35:20	6854.20	6867.00	6730.00	40939	20.0	45.0	45.1	30.1	22.7	365	368	978	242	58	27	29	48	3025	256
17/12/08	10:35:21	6854.60	6839.00	6703.00	40831	20.0	45.0	45.1	30.1	22.7	366	368	979	242	58	27	29	48	3027	256
17/12/08	10:35:22	6844.40	6783.00	6649.00	40588	20.0	45.1	45.1	30.1	22.7	365	367	978	242	29	27	29	48	3029	256
17/12/08	10:35:23	6845.80	6880.00	6742.00	41034	20.0	45.1	45.1	30.1	22.7	366	367	979	242	29	27	29	48	3031	256
17/12/08	10:35:24	6842.00	6841.00	6705.00	40901	20.0	45.1	45.1	30.1	22.7	366	367	978	242	29	27	29	48	3033	256
17/12/08	10:35:25	6830.20	6808.00	6673.00	40801	20.0	45.1	45.1	30.1	22.7	366	367	978	242	29	27	29	48	3035	256
17/12/08	10:35:26	6832.00	6848.00	6711.00	40986	20.0	45.0	45.1	30.1	22.7	365	368	979	242	58	27	29	48	3037	256
17/12/08	10:35:27	6877.40	7010.00	6867.00	41860	20.0	45.0	45.1	30.1	22.7	366	367	979	242	58	27	29	48	3039	256
17/12/08	10:35:28	6888.60	6936.00	6796.00	41507	20.0	45.0	45.1	30.1	22.7	365	367	978	242	58	27	29	48	3041	256
17/12/08	10:35:29	6931.80	7057.00	6912.00	42117	20.0	45.0	45.1	30.1	22.7	366	367	978	242	58	27	29	48	3043	256
17/12/08	10:35:30	6990.60	7102.00	6956.00	42489	20.0	45.0	45.1	30.1	22.7	366	367	978	242	58	27	29	48	3045	256
17/12/08	10:35:31	7090.00	7345.00	7188.00	43860	20.0	45.0	45.1	30.1	22.7	366	367	978	242	58	27	29	48	3047	256
17/12/08	10:35:32	7215.20	7636.00	7466.00	45566	20.0	45.1	45.1	30.1	22.8	366	367	978	242	29	27	29	48	3049	256
17/12/08	10:35:33	7387.20	7796.00	7620.00	46521	20.0	45.1	45.1	30.2	22.8	366	367	978	242	29	27	0	48	3051	256
17/12/08	10:35:34	7560.40	7923.00	7740.00	47265	20.0	45.1	45.1	30.2	22.8	366	367	978	242	29	27	0	48	3053	256
17/12/08	10:35:35	7783.40	8217.00	8021.00	48962	20.0	45.1	45.1	30.1	22.8	366	368	978	242	29	27	29	48	3055	256
17/12/08	10:35:36	7997.00	8413.00	8208.00	50095	20.0	45.0	45.1	30.2	22.8	366	367	978	242	58	27	0	48	3057	256
17/12/08	10:35:37	8204.20	8672.00	8454.00	51689	20.0	45.0	45.1	30.1	22.8	366	367	978	242	58	27	29	48	3059	256
17/12/08	10:35:38	8368.00	8615.00	8399.00	51294	20.0	45.0	45.1	30.2	22.8	366	367	978	242	58	27	0	48	3061	256
17/12/08	10:35:39	8517.00	8668.00	8449.00	51601	20.0	45.1	45.1	30.2	22.8	365	367	978	242	29	27	0	48	3063	256
17/12/08	10:35:40	8611.40	8689.00	8470.00	51652	20.0	45.1	45.1	30.2	22.8	366	368	978	242	29	27	0	48	3065	256
17/12/08	10:35:41	8664.60	8679.00	8460.00	51675	20.0	45.1	45.1	30.2	22.8	367	367	978	242	29	27	0	48	3067	256
17/12/08	10:35:42	8669.80	8698.00	8479.00	51876	20.0	45.0	45.1	30.2	22.8	366	367	978	242	58	27	0	48	3069	256
17/12/08	10:35:43	8662.40	8578.00	8365.00	51061	20.0	45.0	45.1	30.2	22.8	366	367	978	242	58	27	0	48	3071	256
17/12/08	10:35:44	8622.80	8470.00	8262.00	50409	20.0	45.0	45.1	30.2	22.8	365	368	978	242	58	27	0	48	3073	256
17/12/08	10:35:45	8594.40	8547.00	8335.00	50824	20.0	45.1	45.1	30.2	22.8	365	368	978	242	29	27	0	48	3075	256
17/12/08	10:35:46	8521.20	8313.00	8113.00	49475	20.0	45.1	45.2	30.1	22.8	366	368	978	242	29	0	29	48	3077	256
17/12/08	10:35:47	8417.80	8181.00	7987.00	48729	20.0	45.1	45.2	30.1	22.8	366	367	978	242	29	0	29	48	3079	256
17/12/08	10:35:48	8314.40	8061.00	7872.00	48030	20.0	45.1	45.2	30.1	22.8	365	368	977	242	29	0	29	48	3081	256
17/12/08	10:35:49	8204.40	7920.00	7739.00	47193	20.0	45.0	45.2	30.1	22.8	366	368	977	242	58	0	29	48	3083	256
17/12/08	10:35:50	8058.00	7815.00	7637.00	46645	20.0	45.0	45.2	30.1	22.8	365	368	977	242	58	0	29	48	3085	256
17/12/08	10:35:51	7948.00	7763.00	7589.00	46226	20.0	45.0	45.1	30.1	22.8	365	368	977	242	58	27	29	48	3087	256
17/12/08	10:35:52	7866.80	7775.00	7599.00	46342	20.0	45.0	45.1	30.1	22.8	366	368	977	242	58	27	29	48	3089	256
17/12/08	10:35:53	7802.20	7738.00	7564.00	46196	20.0	45.0	45.1	30.1	22.8	366	367	977	242	58	27	29	48	3091	256
17/12/08	10:35:54	7752.40	7671.00	7500.00	45827	20.0	45.1	45.1	30.1	22.8	366	368	977	242	29	27	29	48	3093	256
17/12/08	10:35:55	7721.40	7660.00	7489.00	45717	20.0	45.1	45.1	30.1	22.8	366	367	977	242	29	27	29	48	3095	256
17/12/08	10:35:56	7721.40	7763.00	7587.00	46293	20.0	45.1	45.1	30.1	22.9	364	368	977	242	29	27	29	48	3097	256
17/12/08	10:35:57	7715.80	7747.00	7572.00	46028	20.0	45.1	45.1	30.1	22.9	366	369	977	242	29	27	29	48	3099	256
17/12/08	10:35:58	7733.60	7827.00	7649.00	46659	20.0	45.0	45.1	30.1	22.9	366	368	977	242	58	27	29	48	3101	256
17/12/08	10:35:59	7774.60	7876.00	7695.00	46941	20.0	45.0	45.1	30.1	22.9	365	368	977	242	58	27	29	48	3103	256
17/12/08	10:36:00	7821.40	7894.00	7712.00	47033	20.0	45.0	45.1	30.1	22.9	366	367	977	242	58	27	29	48	3105	256
17/12/08	10:36:01	7871.80	8019.00	7833.00	47750	20.0	45.0	45.1	30.1	22.8	365	368	977	242	58	27	29	48	3107	256
17/12/08	10:36:02	7934.40	8101.00	7911.00	48222	20.0	45.1	45.1	30.1	22.8	365	368	977	242	29	27	29	48	3109	256
17/12/08	10:36:03	7972.00	7929.00	7745.00	47250	20.0	45.1	45.1	30.1	22.8	366	368	977	242	29	27	29	48	3111	256
17/12/08	10:36:04	7966.20	7765.00	7590.00	46386	20.0	45.1	45.1	30.1	22.8	366	368	977	242	29	27	29	48	3113	256
17/12/08	10:36:05	7937.30	7734.00	7559.00	46250	20.0	45.0	45.1	30.1	22.8	367	367	977	242	58	27	29	48	3115	256
17/12/08	10:36:06	7885.40	7777.00	7601.00	46279	20.0	45.0	45.1	30.1	22.8	365	368	977	242	58	27	29	48	3117	256
17/12/08	10:36:07	7848.60	7975.00	7791.00	47457	20.0	45.0	45.1	30.1	22.9	365	369	977	242	58	27	29	48	3119	256
17/12/08	10:36:08	7873.90	8308.00	8108.00	49444	20.0	45.0	45.1	30.1	22.9	365	368	977	242	58	27	29	48	3121	256
17/12/08	10:36:09	7987.90	8526.00	8315.00	50666	20.0	45.1	45.1	30.1	22.9	366	368	977	242	29	27	29	48	3124	256
17/12/08	10:36:10	8122.90	8323.00	8122.00	49509	20.0	45.1	45.1	30.1	22.9	365	368	977	242	29	27	29	48	3126	256
17/12/08	10:36:11	8214.80	8107.00	7916.00	48408	20.0	45.1	45.1	30.1	22.9	366	368	977	242	29	27	29	48	3128	256
17/12/08	10:36:12	8245.60	7953.00	7769.00	47293	20.0	45.0	45.1	30.1	22.9	364	368	976	242	58	27	29	48	3130	256
17/12/08	10:36:13	8192.00	7794.00	7618.00	46419	20.0	45.0	45.1	30.1	22.9	366	368	976	242	58	27	29	48	3132	256
17/12/08	10:36:14	8053.30	7653.00	7483.00	45471	20.0	45.0	45.1	30.1	22.9	364	369	976	242	58	27	29	48	3134	256
17/12/08	10:36:15	7892.30	7586.00	7419.00	45169	20.0	45.0	45.1	30.1	22.9	365	368	976	242	58	27	29	48	3136	256
17/12/08	10:36:16	7766.90	7590.00	7423.00	45215	20.0	45.1	45.2	30.1	22.9	365	368	976	242	29	0	29	48	3138	256
17/12/08	10:36:17	7709.10	7892.00	7712.00	46820	20.0	45.1	45.2	30.1	22.9	364	369	976	242	29	0	29	48	3140	256
17/12/08	10:36:18	7742.90	8193.00	7998.00	48745	20.0	45.1	45.2	30.1	22.9	364	369	975	242	29	0	29	48	3142	256
17/12/08	10:36:19	7852.70	8352.00	8150.00	49579	20.0	45.0	45.2	30.1	22.9	367	369	976	242	58	0	29	48	3144	256
17/12/08	10:36:20	7982.00	8180.00	7985.00	48712	20.0	45.0	45.2	30.2	22.9	365	369	976	242	58	0	0	48	3146	256
17/12/08	10:36:21	8109.50	8271.00	8073.00	49197	20.0	45.0	45.1	30.1	22.9	366	368	976	242	58	27	29	48	3148	256
17/12/08	10:36:22	8211.00	8226.00	8029.00	48991	20.0	45.1	45.1	30.1	22.9	365	368	976	242	29	27	29	48	3150	256
17/12/08	10:36:23	8294.40	8693.00	8474.00	51449	20.0	45.1	45.1	30.2	22.9	365	369	976	242	29	27	0	48	3152	256
17/12/08	10:36:24	8447.60	9384.00	9128.00	55329	20.1	45.1	45.1	30.2	22.9	364	369	976	242	58	54	29	48	3154	256
17/12/08	10:36:25	8737.30	10045.00	9754.00	59521	20.1	45.1	45.1	30.2	22.9	365	369	976	242	58	54	29	48	3156	256
17/12/08	10:36:26	9355.40	12587.00	12131.00	73798	20.1	45.1	45.1	30.2	22.9	364	369	976	242	58	54	29	48	3158	256
17/12/08	10:36:27	11811.90	28475.00	26247.00	158981	20.1	45.1	45.1	30.2	22.9	364	369	975	242	58	54	29	47	3160	256
17/12/08	10:36:28	17553.00	45855.00	40339.00	245146	20.1	45.1	45.1	30.1	22.9	366	367	975	242	58	54	58	47	3162	256
17/12/08	10:36:29	25260.40	49296.00	42976.00	262502	20.1	45.1	45.1	30.2	22.9	365	368	975	242	58	54	29	47	3164	256
17/12/08	10:36:30	32431.20	41841.00	37196.00	226154	20.1	45.1	45.1	30.2	22.9	364	368	975	242	58	54	29	47	3166	256
17/12/08	10:36:31	37597.90	32458.00	29593.00	180046	20.1	45.2	45.1	30.2	22.9	365	368	975	242	29	54	29	47	3168	256
17/12/08	10:36:32	39306.90	25694.00	23867.00	145639	20.1	45.2	45.2	30.1	22.9	366	367	975	242	29	27	58	47	3170	256
17/12/08	10:36:33	36588.40	21451.00	20162.00	123134	20.1	45.2	45.2	30.2	22.9	366	367	975	242	29	27	29	47	3172	256
17/12/08	10:36:34	31077.20	18588.00	17611.00	107625	20.1	45.2	45.2	30.1	22.9	366	367	975	242	29	27	58	47	3174	256
17/12/08	10:36:35	25540.20	17179.00	16341.00	99862	20.1	45.2	45.2	30.1	22.9	366	367	975	242	29	27	58	47	3176	256
17/12/08	10:36:36	21447.80	16196.00	15452.00	94428	20.1	45.1	45.2	30.2	22.9	366	367	975	242	58	27	29	47	3178	256
17/12/08	10:36:37	18814.20	15620.00	14926.00	91112	20.1	45.1	45.2	30.2	22.9	366	367	975	242	58	27	29	47	3180	256
17/12/08	10:36:38	17181.40	15197.00	14538.00	88846	20.1	45.2	45.2	30.2	22.9	366	367	975	242	29	27	29	47	3182	256
17/12/08	10:36:39	16221.90	15247.00	14584.00	89229	20.1	45.2	45.2	30.2	22.9	367	367	975	242	29	27	29	47	3184	256
17/12/08	10:36:40	15679.10	15092.00	14443.00	88609	20.1	45.2	45.2	30.2	22.9	368	366	975	242	29	27	29	47	3186	256
