#MCPC Serial Number:9
#firmware=5.20
#mfgdate=16/6/2
#smpslop=285 
#smpoffs=411 
#satslop=292 
#satoffs=405 
#cal_tmp=22.9 
#coincid=3350 
#cs_diff=25.0
#prsslop=317 
#prsoffs=135 
#anlgcal=128
#
#YY/MM/DD	HR:MN:SC	aveconc	concent	rawconc	cnt_sec	condtmp	satttmp	satbtmp	optctmp	inlttmp	smpflow	satflow	pressur	condpwr	sattpwr	satbpwr	optcpwr	satfpwr	fillcnt	err_num
17/12/08	14:40:05	9435.80	9265.00	9016.00	55660	24.0	49.1	49.1	34.2	31.0	370	372	983	250	28	33	0	41	6307	256
17/12/08	14:40:06	9314.00	9170.00	8926.00	55057	24.0	49.1	49.1	34.1	31.0	370	372	983	250	28	33	25	41	6309	256
17/12/08	14:40:07	9215.80	9081.00	8843.00	54535	24.0	49.1	49.1	34.1	31.0	370	372	983	250	28	33	25	41	6311	256
17/12/08	14:40:08	9174.80	9112.00	8871.00	54746	24.0	49.1	49.1	34.1	31.0	370	372	983	250	28	33	25	41	6313	256
17/12/08	14:40:09	9150.60	9125.00	8884.00	54807	24.0	49.1	49.1	34.2	31.0	370	372	983	250	28	33	0	41	6315	256
17/12/08	14:40:10	9127.00	9147.00	8905.00	54929	24.0	49.1	49.1	34.2	31.1	370	372	983	250	28	33	0	41	6317	256
17/12/08	14:40:11	9130.00	9185.00	8941.00	55176	24.0	49.1	49.1	34.2	31.1	369	372	982	250	28	33	0	41	6319	256
17/12/08	14:40:12	9173.20	9297.00	9046.00	55765	24.0	49.1	49.2	34.2	31.1	370	372	983	250	28	0	0	41	6321	256
17/12/08	14:40:13	9209.00	9291.00	9041.00	55788	24.0	49.1	49.2	34.2	31.1	370	372	983	250	28	0	0	41	6323	256
17/12/08	14:40:14	9225.80	9209.00	8963.00	55311	24.0	49.1	49.2	34.2	31.1	370	372	983	250	28	0	0	41	6325	256
17/12/08	14:40:15	9220.60	9121.00	8880.00	54766	24.0	49.1	49.2	34.2	31.2	369	372	982	250	28	0	0	41	6327	256
17/12/08	14:40:16	9191.80	9041.00	8805.00	54266	24.0	49.1	49.2	34.2	31.2	369	372	982	250	28	0	0	41	6329	256
17/12/08	14:40:17	9147.20	9074.00	8835.00	54454	24.0	49.1	49.2	34.2	31.2	369	372	983	250	28	0	0	41	6331	256
17/12/08	14:40:18	9109.20	9101.00	8860.00	54618	24.0	49.1	49.2	34.2	31.2	369	372	982	250	28	0	0	41	6333	256
17/12/08	14:40:19	9080.40	9065.00	8827.00	54431	24.0	49.1	49.1	34.2	31.2	370	372	982	250	28	33	0	41	6335	256
17/12/08	14:40:20	9065.80	9048.00	8811.00	54338	24.0	49.1	49.1	34.2	31.2	369	372	982	250	28	33	0	41	6337	256
17/12/08	14:40:21	9098.00	9202.00	8957.00	55233	24.0	49.1	49.1	34.2	31.3	369	372	982	250	28	33	0	41	6339	256
17/12/08	14:40:22	9107.60	9122.00	8881.00	54765	24.0	49.1	49.1	34.2	31.3	369	372	982	250	28	33	0	41	6341	256
17/12/08	14:40:23	9089.60	9011.00	8775.00	54095	24.0	49.1	49.1	34.2	31.3	369	372	982	250	28	33	0	41	6343	256
17/12/08	14:40:24	9072.20	8978.00	8745.00	53900	24.0	49.1	49.1	34.2	31.3	369	372	982	250	28	33	0	41	6345	256
17/12/08	14:40:25	9077.60	9075.00	8836.00	54471	24.0	49.1	49.1	34.3	31.3	369	372	982	250	28	33	0	41	6347	256
17/12/08	14:40:26	9050.80	9068.00	8830.00	54431	24.1	49.1	49.1	34.3	31.3	370	372	983	250	56	67	0	41	6349	256
17/12/08	14:40:27	9049.60	9116.00	8875.00	54734	24.1	49.1	49.1	34.3	31.3	369	372	982	250	56	67	0	41	6351	256
17/12/08	14:40:28	9074.80	9137.00	8896.00	54827	24.1	49.1	49.1	34.3	31.3	369	372	982	250	56	67	0	41	6353	256
17/12/08	14:40:29	9113.00	9169.00	8925.00	54973	24.0	49.1	49.1	34.2	31.3	369	372	982	250	28	33	0	41	6355	256
17/12/08	14:40:30	9127.20	9146.00	8904.00	54908	24.0	49.1	49.1	34.2	31.3	369	372	982	250	28	33	0	41	6357	256
17/12/08	14:40:31	9120.40	9034.00	8798.00	54253	24.0	49.1	49.2	34.2	31.3	369	372	982	250	28	0	0	41	6359	256
17/12/08	14:40:32	9091.20	8970.00	8737.00	53813	24.0	49.1	49.2	34.2	31.3	370	372	982	250	28	0	0	41	6361	256
17/12/08	14:40:33	9042.80	8895.00	8665.00	53443	24.0	49.1	49.2	34.2	31.3	370	372	982	250	28	0	0	41	6363	256
17/12/08	14:40:34	8985.40	8882.00	8653.00	53381	24.0	49.1	49.2	34.3	31.3	370	372	982	250	28	0	0	41	6365	256
17/12/08	14:40:35	8943.60	8937.00	8705.00	53685	24.0	49.1	49.2	34.3	31.3	369	372	982	250	28	0	0	41	6367	256
17/12/08	14:40:36	8928.60	8959.00	8726.00	53757	24.1	49.1	49.2	34.2	31.3	370	372	982	250	56	33	25	41	6369	256
17/12/08	14:40:37	8930.40	8979.00	8745.00	53960	24.1	49.1	49.2	34.2	31.3	370	372	982	250	56	33	25	41	6371	256
17/12/08	14:40:38	8937.00	8928.00	8697.00	53663	24.1	49.1	49.2	34.2	31.3	369	372	982	250	56	33	25	41	6373	256
17/12/08	14:40:39	8955.60	8975.00	8742.00	53887	24.1	49.2	49.2	34.3	31.3	369	372	982	250	28	33	0	41	6375	256
17/12/08	14:40:40	8980.00	9059.00	8821.00	54392	24.1	49.2	49.2	34.3	31.3	370	372	982	250	28	33	0	41	6377	256
17/12/08	14:40:41	9022.00	9169.00	8925.00	55070	24.1	49.2	49.2	34.3	31.4	369	372	982	250	28	33	0	41	6379	256
17/12/08	14:40:42	9036.20	9050.00	8813.00	54341	24.1	49.2	49.2	34.3	31.4	369	372	982	250	28	33	0	41	6381	256
17/12/08	14:40:43	9060.60	9050.00	8812.00	54340	24.1	49.2	49.2	34.3	31.4	369	372	982	250	28	33	0	41	6383	256
17/12/08	14:40:44	9070.00	9022.00	8787.00	54156	24.1	49.2	49.2	34.3	31.4	369	372	982	250	28	33	0	41	6385	256
17/12/08	14:40:45	9049.80	8958.00	8725.00	53722	24.1	49.2	49.2	34.3	31.3	369	372	982	250	28	33	0	41	6387	256
17/12/08	14:40:46	8977.20	8806.00	8581.00	52795	24.1	49.2	49.2	34.3	31.3	369	372	982	250	28	33	0	41	6389	256
17/12/08	14:40:47	8935.40	8841.00	8614.00	53056	24.1	49.2	49.2	34.3	31.3	369	372	982	250	28	33	0	41	6391	256
17/12/08	14:40:48	8893.00	8838.00	8612.00	53087	24.1	49.2	49.2	34.3	31.3	369	372	982	250	28	33	0	41	6393	256
17/12/08	14:40:49	8867.60	8895.00	8665.00	53381	24.1	49.2	49.2	34.3	31.3	370	372	982	250	28	33	0	41	6395	256
17/12/08	14:40:50	8866.20	8951.00	8719.00	53774	24.1	49.2	49.2	34.3	31.3	370	372	982	250	28	33	0	41	6397	256
17/12/08	14:40:51	8885.00	8900.00	8671.00	53495	24.1	49.2	49.2	34.2	31.3	370	372	982	250	28	33	25	41	6399	256
17/12/08	14:40:52	8927.90	9134.00	8892.00	54964	24.1	49.2	49.2	34.3	31.3	370	371	982	250	28	33	0	41	6401	256
17/12/08	14:40:53	8989.00	9153.00	8910.00	55138	24.1	49.2	49.2	34.3	31.3	371	371	982	250	28	33	0	41	6403	256
17/12/08	14:40:54	9087.10	9618.00	9350.00	57761	24.1	49.2	49.2	34.3	31.3	370	371	982	250	28	33	0	41	6405	256
17/12/08	14:40:55	9279.00	10203.00	9903.00	61152	24.1	49.2	49.3	34.3	31.3	370	371	982	250	28	0	0	41	6407	256
17/12/08	14:40:56	9618.40	10991.00	10643.00	65639	24.1	49.2	49.2	34.3	31.3	370	371	982	250	28	33	0	41	6409	256
17/12/08	14:40:57	10088.20	11818.00	11416.00	70614	24.1	49.1	49.3	34.3	31.3	371	371	982	250	56	0	0	41	6411	256
17/12/08	14:40:58	10784.40	13431.00	12915.00	79959	24.1	49.2	49.3	34.3	31.3	371	371	982	250	28	0	0	41	6413	256
17/12/08	14:40:59	11732.80	14824.00	14197.00	87701	24.1	49.2	49.3	34.3	31.3	370	371	982	250	28	0	0	41	6415	256
17/12/08	14:41:00	12654.60	14215.00	13636.00	84153	24.1	49.2	49.3	34.3	31.2	370	371	982	250	28	0	0	41	6417	256
17/12/08	14:41:01	13213.70	12570.00	12116.00	74780	24.1	49.2	49.3	34.3	31.2	370	371	982	250	28	0	0	41	6419	256
17/12/08	14:41:02	13281.40	10916.00	10572.00	65420	24.1	49.2	49.2	34.2	31.2	371	371	982	250	28	33	25	41	6421	256
17/12/08	14:41:03	12873.00	10249.00	9945.00	61425	24.1	49.2	49.2	34.2	31.2	370	371	982	250	28	33	25	41	6423	256
17/12/08	14:41:04	12065.90	9935.00	9649.00	59665	24.0	49.2	49.2	34.2	31.1	370	372	982	250	0	0	0	41	6425	256
17/12/08	14:41:05	11130.90	9754.00	9478.00	58399	24.0	49.2	49.2	34.2	31.1	369	372	981	250	0	0	0	41	6427	256
17/12/08	14:41:06	10365.80	9380.00	9125.00	56370	24.0	49.1	49.2	34.2	31.1	370	372	981	250	28	0	0	41	6429	256
17/12/08	14:41:07	9864.50	9093.00	8853.00	54677	24.0	49.1	49.2	34.2	31.1	370	372	981	250	28	0	0	41	6431	256
17/12/08	14:41:08	9557.20	8999.00	8765.00	54187	24.0	49.1	49.2	34.2	31.1	370	372	981	250	28	0	0	41	6433	256
17/12/08	14:41:09	9345.30	9066.00	8828.00	54506	24.0	49.1	49.2	34.2	31.1	371	372	981	250	28	0	0	41	6436	256
17/12/08	14:41:10	9193.00	9100.00	8860.00	54786	24.0	49.1	49.2	34.2	31.1	370	372	981	250	28	0	0	41	6438	256
17/12/08	14:41:11	9088.70	8991.00	8756.00	54292	24.0	49.1	49.2	34.2	31.1	370	372	981	250	28	0	0	41	6440	256
17/12/08	14:41:12	9046.50	9060.00	8821.00	54361	24.0	49.1	49.2	34.2	31.1	370	372	981	250	28	0	0	41	6442	256
17/12/08	14:41:13	9037.10	8938.00	8707.00	53924	24.0	49.1	49.1	34.2	31.1	372	372	981	250	28	33	0	41	6444	256
17/12/08	14:41:14	9011.70	8873.00	8645.00	53492	24.0	49.1	49.1	34.2	31.1	370	372	981	250	28	33	0	41	6446	256
17/12/08	14:41:15	8961.00	8786.00	8563.00	52895	24.0	49.0	49.1	34.2	31.1	370	372	981	250	56	33	0	41	6448	256
17/12/08	14:41:16	8919.20	8887.00	8659.00	53575	24.0	49.1	49.1	34.2	31.1	370	372	981	250	28	33	0	41	6450	256
17/12/08	14:41:17	8898.50	8957.00	8724.00	53725	24.0	49.1	49.1	34.2	31.1	369	372	981	250	28	33	0	41	6452	256
17/12/08	14:41:18	8897.60	9032.00	8796.00	54360	24.0	49.1	49.1	34.2	31.1	369	372	981	250	28	33	0	41	6454	256
17/12/08	14:41:19	8952.80	9331.00	9078.00	55979	24.0	49.1	49.1	34.2	31.1	370	372	981	250	28	33	0	41	6456	256
17/12/08	14:41:20	9090.50	9705.00	9433.00	58146	24.0	49.1	49.1	34.2	31.1	369	372	981	250	28	33	0	41	6458	256
17/12/08	14:41:21	9250.20	9565.00	9300.00	57376	24.0	49.1	49.1	34.2	31.1	369	372	981	250	28	33	0	41	6460	256
17/12/08	14:41:22	9387.20	9649.00	9380.00	57890	24.0	49.1	49.1	34.2	31.1	370	372	981	250	28	33	0	41	6462	256
17/12/08	14:41:23	9547.70	9945.00	9660.00	59624	24.0	49.1	49.1	34.2	31.1	370	372	981	250	28	33	0	41	6464	256
17/12/08	14:41:24	9758.10	10522.00	10203.00	62905	24.0	49.1	49.1	34.2	31.1	369	372	981	250	28	33	0	41	6466	256
17/12/08	14:41:25	10013.30	11066.00	10713.00	65966	24.0	49.1	49.1	34.2	31.1	369	372	981	250	28	33	0	41	6468	256
17/12/08	14:41:26	10331.40	11385.00	11012.00	67890	24.0	49.1	49.1	34.2	31.1	369	372	981	250	28	33	0	41	6470	256
17/12/08	14:41:27	10668.90	11204.00	10843.00	66881	24.0	49.1	49.1	34.2	31.1	369	372	981	250	28	33	0	41	6472	256
17/12/08	14:41:28	10963.00	11331.00	10961.00	67569	24.0	49.1	49.1	34.2	31.1	370	372	981	250	28	33	0	41	6474	256
17/12/08	14:41:29	11209.10	11597.00	11209.00	69073	24.0	49.1	49.1	34.2	31.1	369	372	981	250	28	33	0	41	6476	256
17/12/08	14:41:30	11387.50	11775.00	11375.00	70051	24.0	49.1	49.2	34.2	31.1	369	373	981	250	28	0	0	41	6478	256
17/12/08	14:41:31	11526.50	12066.00	11647.00	71783	24.0	49.1	49.2	34.2	31.1	370	373	981	250	28	0	0	41	6480	256
17/12/08	14:41:32	11910.80	14366.00	13777.00	85337	24.0	49.1	49.2	34.2	31.1	371	372	981	250	28	0	0	41	6482	256
17/12/08	14:41:33	12960.60	18667.00	17683.00	109092	24.0	49.1	49.2	34.2	31.1	370	372	981	250	28	0	0	41	6484	256
17/12/08	14:41:34	14700.50	21660.00	20346.00	125761	24.0	49.1	49.2	34.2	31.1	370	372	981	250	28	0	0	41	6486	256
17/12/08	14:41:35	16570.00	20407.00	19236.00	118648	24.0	49.1	49.2	34.2	31.2	370	372	981	250	28	0	0	41	6488	256
17/12/08	14:41:36	18007.10	17805.00	16906.00	104197	24.0	49.1	49.2	34.2	31.2	369	372	981	250	28	0	0	41	6490	256
17/12/08	14:41:37	18739.10	15947.00	15223.00	93806	24.0	49.1	49.2	34.2	31.2	370	372	981	250	28	0	0	41	6492	256
17/12/08	14:41:38	18517.50	14870.00	14240.00	87764	24.0	49.1	49.1	34.2	31.1	369	372	981	250	28	33	0	41	6494	256
17/12/08	14:41:39	17556.60	15848.00	15133.00	93299	24.0	49.1	49.1	34.2	31.1	370	372	981	250	28	33	0	41	6496	256
17/12/08	14:41:40	16715.40	17807.00	16909.00	104261	24.0	49.1	49.1	34.2	31.1	370	372	981	250	28	33	0	41	6498	256
17/12/08	14:41:41	16450.90	17760.00	16868.00	104147	24.0	49.1	49.1	34.2	31.1	370	372	981	250	28	33	0	41	6500	256
17/12/08	14:41:42	16458.40	16067.00	15333.00	94574	24.0	49.1	49.1	34.2	31.1	370	372	981	250	28	33	0	41	6502	256
17/12/08	14:41:43	16478.00	14946.00	14309.00	88303	24.0	49.1	49.1	34.2	31.1	369	372	981	250	28	33	0	41	6504	256
17/12/08	14:41:44	16357.30	14565.00	13958.00	86139	24.0	49.1	49.1	34.2	31.1	370	372	981	250	28	33	0	41	6506	256
17/12/08	14:41:45	15934.70	14864.00	14234.00	87743	24.0	49.1	49.1	34.2	31.1	369	372	981	250	28	33	0	41	6508	256
17/12/08	14:41:46	15377.20	15128.00	14475.00	89215	24.1	49.1	49.1	34.1	31.1	369	372	981	250	56	67	50	41	6510	256
17/12/08	14:41:47	14980.10	14728.00	14109.00	86959	24.0	49.1	49.1	34.1	31.2	369	372	981	250	28	33	25	41	6512	256
17/12/08	14:41:48	14737.50	13859.00	13310.00	81995	24.0	49.1	49.1	34.1	31.2	369	372	981	250	28	33	25	41	6514	256
17/12/08	14:41:49	14480.70	13084.00	12594.00	77619	24.0	49.1	49.1	34.2	31.1	369	372	981	250	28	33	0	41	6516	256
17/12/08	14:41:50	14119.30	12731.00	12266.00	75575	24.0	49.1	49.1	34.1	31.1	369	372	981	250	28	33	25	41	6518	256
17/12/08	14:41:51	13646.30	12531.00	12080.00	74439	24.0	49.1	49.1	34.2	31.1	369	372	981	250	28	33	0	41	6520	256
17/12/08	14:41:52	13186.20	12724.00	12259.00	75530	24.0	49.1	49.1	34.2	31.1	370	372	981	250	28	33	0	41	6522	256
17/12/08	14:41:53	12901.70	13018.00	12532.00	77341	24.0	49.1	49.2	34.2	31.1	370	372	981	250	28	0	0	41	6524	256
17/12/08	14:41:54	12882.10	13729.00	13191.00	81402	24.0	49.1	49.2	34.2	31.1	370	372	981	250	28	0	0	41	6526	256
17/12/08	14:41:55	13149.00	14755.00	14133.00	87119	24.0	49.1	49.2	34.2	31.1	370	372	981	250	28	0	0	41	6528	256
17/12/08	14:41:56	13627.10	15288.00	14622.00	90220	24.0	49.1	49.2	34.2	31.2	369	372	981	250	28	0	0	41	6530	256
17/12/08	14:41:57	14165.00	15346.00	14675.00	90283	24.0	49.1	49.2	34.2	31.2	370	372	980	250	28	0	0	41	6532	256
17/12/08	14:41:58	14759.70	16343.00	15585.00	96378	24.0	49.1	49.2	34.2	31.2	371	371	981	250	28	0	0	41	6534	256
17/12/08	14:41:59	15584.30	18650.00	17668.00	109159	24.0	49.1	49.2	34.2	31.2	370	371	981	250	28	0	0	41	6536	256
17/12/08	14:42:00	16673.80	20729.00	19523.00	120459	24.0	49.1	49.2	34.2	31.2	368	371	980	250	28	0	0	41	6538	256
17/12/08	14:42:01	17992.30	22499.00	21085.00	130117	24.0	49.1	49.1	34.2	31.2	370	371	980	250	28	33	0	41	6540	256
17/12/08	14:42:02	19541.20	23624.00	22069.00	136146	24.0	49.1	49.1	34.2	31.2	370	372	980	250	28	33	0	41	6542	256
17/12/08	14:42:03	20978.00	22433.00	21027.00	129465	24.0	49.1	49.1	34.2	31.2	369	372	980	250	28	33	0	41	6544	256
17/12/08	14:42:04	21726.90	21241.00	19978.00	122927	24.0	49.1	49.1	34.2	31.2	369	372	980	250	28	33	0	41	6546	256
17/12/08	14:42:05	21915.80	20634.00	19440.00	119556	24.0	49.1	49.1	34.2	31.2	369	372	980	250	28	33	0	41	6548	256
17/12/08	14:42:06	21668.00	20375.00	19209.00	118159	24.0	49.1	49.1	34.2	31.2	368	373	980	250	28	33	0	41	6550	256
17/12/08	14:42:07	20724.50	18344.00	17392.00	106931	24.0	49.1	49.1	34.2	31.2	368	372	980	250	28	33	0	41	6552	256
17/12/08	14:42:08	19299.00	15901.00	15182.00	93344	24.0	49.1	49.1	34.2	31.2	369	372	980	250	28	33	0	41	6554	256
17/12/08	14:42:09	17777.60	13634.00	13102.00	80582	24.1	49.1	49.1	34.2	31.2	368	372	980	250	56	67	25	41	6556	256
17/12/08	14:42:10	16023.40	11863.00	11458.00	70456	24.1	49.1	49.1	34.2	31.2	368	372	980	250	56	67	25	41	6558	256
17/12/08	14:42:11	14160.20	11059.00	10707.00	65828	24.1	49.1	49.1	34.2	31.2	369	372	980	250	56	67	25	41	6560	256
17/12/08	14:42:12	12667.40	10880.00	10539.00	64870	24.1	49.1	49.1	34.2	31.2	369	372	980	250	56	67	25	41	6562	256
17/12/08	14:42:13	11653.00	10829.00	10491.00	64552	24.1	49.1	49.2	34.2	31.2	369	372	980	250	56	33	25	41	6564	256
17/12/08	14:42:14	11164.00	11189.00	10829.00	66621	24.0	49.2	49.2	34.2	31.2	369	372	980	250	0	0	0	41	6566	256
17/12/08	14:42:15	11172.60	11906.00	11498.00	70783	24.0	49.2	49.2	34.2	31.2	369	372	980	250	0	0	0	41	6568	256
17/12/08	14:42:16	11375.80	12075.00	11655.00	71740	24.1	49.2	49.2	34.2	31.2	369	372	980	250	28	33	25	41	6570	256
17/12/08	14:42:17	11537.40	11688.00	11295.00	69465	24.1	49.1	49.2	34.2	31.2	368	372	980	250	56	33	25	41	6572	256
17/12/08	14:42:18	11623.00	11257.00	10891.00	67003	24.0	49.1	49.2	34.2	31.2	369	372	980	250	28	0	0	41	6574	256
17/12/08	14:42:19	11602.60	11087.00	10732.00	66035	24.0	49.1	49.2	34.2	31.2	369	372	980	250	28	0	0	41	6576	256
17/12/08	14:42:20	11459.60	11191.00	10830.00	66643	24.0	49.1	49.2	34.2	31.2	369	372	980	250	28	0	0	41	6578	256
17/12/08	14:42:21	11276.80	11161.00	10802.00	66500	24.0	49.2	49.2	34.2	31.2	369	372	980	250	0	0	0	41	6580	256
17/12/08	14:42:22	11106.60	10837.00	10498.00	64681	24.0	49.1	49.2	34.2	31.2	369	372	980	250	28	0	0	41	6583	256
17/12/08	14:42:23	11075.80	11103.00	10748.00	66243	24.0	49.1	49.2	34.2	31.2	369	372	980	250	28	0	0	41	6585	256
17/12/08	14:42:24	11235.60	11886.00	11479.00	70760	24.0	49.1	49.2	34.2	31.2	369	372	980	250	28	0	0	41	6587	256
17/12/08	14:42:25	11460.40	12315.00	11879.00	73192	24.0	49.1	49.2	34.2	31.2	369	372	980	250	28	0	0	41	6589	256
17/12/08	14:42:26	11693.00	12324.00	11888.00	73235	24.0	49.1	49.2	34.2	31.2	369	372	980	250	28	0	0	41	6591	256
17/12/08	14:42:28	12279.40	13769.00	13226.00	81528	24.0	49.1	49.2	34.3	31.1	370	372	980	250	28	0	0	41	6593	256
17/12/08	14:42:29	13474.60	17079.00	16251.00	100289	24.0	49.1	49.2	34.3	31.1	370	372	980	250	28	0	0	41	6595	256
17/12/08	14:42:30	14664.80	17837.00	16937.00	104472	24.0	49.1	49.2	34.2	31.1	370	372	980	250	28	0	0	41	6597	256
17/12/08	14:42:31	15219.40	15088.00	14440.00	89069	24.0	49.1	49.2	34.2	31.1	369	372	980	250	28	0	0	41	6599	256
17/12/08	14:42:32	15295.20	12703.00	12239.00	75457	24.0	49.1	49.1	34.2	31.1	370	372	980	250	28	33	0	41	6601	256
17/12/08	14:42:33	14847.20	11529.00	11146.00	68784	24.0	49.1	49.1	34.2	31.1	370	372	980	250	28	33	0	41	6603	256
17/12/08	14:42:34	13601.40	10850.00	10510.00	64852	24.0	49.1	49.1	34.2	31.1	370	372	980	250	28	33	0	41	6605	256
17/12/08	14:42:35	12180.20	10731.00	10399.00	64176	24.0	49.1	49.1	34.2	31.1	370	372	980	250	28	33	0	41	6607	256
17/12/08	14:42:36	11380.20	11088.00	10734.00	66241	24.0	49.1	49.1	34.2	31.1	369	373	980	250	28	33	0	41	6609	256
17/12/08	14:42:37	11096.00	11282.00	10916.00	67300	24.0	49.1	49.1	34.2	31.1	368	373	980	250	28	33	0	41	6611	256
17/12/08	14:42:38	11077.60	11437.00	11059.00	68007	24.0	49.0	49.1	34.2	31.1	368	374	980	250	56	33	0	41	6613	256
17/12/08	14:42:39	11188.80	11406.00	11031.00	67732	24.0	49.1	49.1	34.2	31.0	368	373	980	250	28	33	0	40	6615	256
17/12/08	14:42:40	11310.40	11339.00	10968.00	67379	24.0	49.1	49.1	34.2	31.0	372	369	980	250	28	33	0	40	6617	256
17/12/08	14:42:41	11320.40	11138.00	10780.00	66852	24.0	49.1	49.1	34.2	31.0	372	369	980	250	28	33	0	40	6619	256
17/12/08	14:42:42	11230.00	10830.00	10491.00	65102	24.0	49.1	49.1	34.2	31.0	374	369	980	250	28	33	0	40	6621	256
17/12/08	14:42:43	11052.20	10548.00	10227.00	63859	24.0	49.1	49.1	34.2	31.0	373	369	981	250	28	33	0	41	6623	256
17/12/08	14:42:44	10853.40	10412.00	10099.00	62849	24.0	49.1	49.1	34.2	31.0	369	372	980	250	28	33	0	41	6625	256
17/12/08	14:42:45	10668.20	10413.00	10101.00	62234	24.0	49.1	49.1	34.2	31.0	370	372	980	250	28	33	0	41	6627	256
17/12/08	14:42:46	10491.20	10253.00	9949.00	61379	24.0	49.0	49.1	34.2	31.0	370	372	981	250	56	33	0	41	6629	256
17/12/08	14:42:47	10367.60	10212.00	9912.00	61286	24.0	49.1	49.1	34.2	31.0	368	372	980	250	28	33	0	41	6631	256
17/12/08	14:42:48	10301.60	10218.00	9917.00	60852	24.0	49.1	49.2	34.2	31.0	371	372	980	250	28	0	0	41	6633	256
17/12/08	14:42:49	10271.60	10262.00	9959.00	61617	24.0	49.1	49.2	34.2	31.0	371	372	980	250	28	0	0	41	6635	256
17/12/08	14:42:50	10307.20	10591.00	10267.00	63515	24.0	49.1	49.2	34.2	31.0	369	372	980	250	28	0	0	41	6637	256
17/12/08	14:42:51	10566.40	11549.00	11165.00	68849	24.0	49.1	49.2	34.2	31.0	369	372	980	250	28	0	0	41	6639	256
17/12/08	14:42:52	11126.20	13011.00	12525.00	77069	24.0	49.1	49.2	34.2	31.0	370	372	980	250	28	0	0	41	6641	256
17/12/08	14:42:53	11806.60	13620.00	13090.00	80728	24.0	49.1	49.2	34.2	31.0	370	372	980	250	28	0	0	41	6643	256
17/12/08	14:42:54	12261.60	12537.00	12086.00	74635	24.0	49.1	49.2	34.2	31.0	370	372	980	250	28	0	0	41	6645	256
17/12/08	14:42:55	12393.40	11250.00	10886.00	67257	24.0	49.1	49.2	34.2	31.0	368	372	980	250	28	0	0	41	6647	256
17/12/08	14:42:56	12164.60	10405.00	10091.00	61995	24.0	49.1	49.1	34.2	31.0	370	372	980	250	28	33	0	41	6649	256
17/12/08	14:42:57	11577.80	10077.00	9783.00	60416	24.0	49.1	49.1	34.2	31.0	370	372	980	250	28	33	0	41	6651	256
17/12/08	14:42:58	10874.80	10105.00	9810.00	60580	24.0	49.1	49.1	34.1	31.0	369	372	980	250	28	33	25	41	6653	256
17/12/08	14:42:59	10453.00	10428.00	10115.00	62299	24.0	49.1	49.1	34.2	31.0	369	372	980	250	28	33	0	41	6655	256
17/12/08	14:43:00	10338.00	10675.00	10345.00	63679	24.0	49.1	49.1	34.2	31.0	369	372	979	250	28	33	0	41	6657	256
17/12/08	14:43:01	10339.80	10414.00	10101.00	62207	24.0	49.1	49.1	34.2	31.0	369	372	980	250	28	33	0	41	6659	256
17/12/08	14:43:02	10338.80	10072.00	9780.00	60284	24.0	49.1	49.1	34.2	31.0	369	373	979	250	28	33	0	41	6661	256
17/12/08	14:43:03	10281.40	9818.00	9539.00	58704	24.0	49.1	49.1	34.2	31.0	369	373	979	250	28	33	0	41	6663	256
17/12/08	14:43:04	10116.60	9604.00	9337.00	57433	24.0	49.1	49.1	34.2	31.0	369	373	979	250	28	33	0	41	6665	256
17/12/08	14:43:05	9890.60	9545.00	9281.00	57120	24.0	49.1	49.1	34.1	31.0	369	373	980	250	28	33	25	41	6667	256
17/12/08	14:43:06	9702.40	9473.00	9213.00	56747	24.0	49.1	49.1	34.1	31.0	369	373	980	250	28	33	25	41	6669	256
17/12/08	14:43:07	9606.00	9590.00	9324.00	57477	24.0	49.1	49.1	34.2	31.1	369	373	979	250	28	33	0	41	6671	256
17/12/08	14:43:08	9538.20	9479.00	9219.00	56737	24.0	49.1	49.1	34.1	31.1	367	374	980	250	28	33	25	40	6673	256
17/12/08	14:43:09	9511.20	9469.00	9210.00	56467	24.0	49.1	49.1	34.2	31.1	370	371	980	250	28	33	0	40	6675	256
17/12/08	14:43:10	9475.00	9364.00	9109.00	56308	24.0	49.1	49.1	34.2	31.1	372	370	979	250	28	33	0	40	6677	256
17/12/08	14:43:11	9426.40	9230.00	8983.00	55723	24.0	49.1	49.2	34.2	31.1	372	369	979	250	28	0	0	40	6679	256
17/12/08	14:43:12	9332.40	9120.00	8879.00	55116	24.0	49.1	49.2	34.2	31.0	374	369	980	250	28	0	0	40	6681	256
17/12/08	14:43:13	9236.40	8999.00	8763.00	54660	24.0	49.1	49.2	34.2	31.0	373	368	980	250	28	0	0	40	6683	256
17/12/08	14:43:14	9115.50	8846.00	8620.00	53858	24.0	49.0	49.2	34.1	31.0	374	368	980	250	56	0	25	41	6685	256
17/12/08	14:43:15	9022.70	8954.00	8721.00	54274	24.0	49.0	49.2	34.1	31.0	373	370	980	250	56	0	25	41	6687	256
17/12/08	14:43:16	8973.20	9011.00	8776.00	54231	24.0	49.1	49.2	34.1	31.0	370	371	981	250	28	0	25	41	6689	256
17/12/08	14:43:17	8963.10	9128.00	8887.00	54808	24.0	49.1	49.2	34.2	31.0	370	372	980	250	28	0	0	41	6691	256
17/12/08	14:43:18	9005.00	9289.00	9040.00	55599	24.0	49.1	49.1	34.2	31.0	369	372	980	250	28	33	0	41	6693	256
